ZFIN:ZDB-GENE-010226-1	glial cell derived neurotrophic factor a		GO:0001755		UniProt	NCBITaxon:7955	ISS	UniProtKB:P39905	PANTHER:PTHR12173	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110409	gdnfa
ZFIN:ZDB-GENE-990415-82	GATA binding protein 3		GO:2001224	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""UBERON:0001893"", ""label"": ""telencephalon""}}"	UniProt	NCBITaxon:7955	IMP		PANTHER:PTHR10071	protein_coding_gene		PMID:23168169|ZFIN:ZDB-PUB-121205-38	20140611	gata3
ZFIN:ZDB-GENE-990415-73	fibulin 1		GO:0090497		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-100528-8|ZFIN:ZDB-MRPHLNO-121030-1	PANTHER:PTHR24034	protein_coding_gene		PMID:22771579|ZFIN:ZDB-PUB-120718-4	20121218	fbln1
ZFIN:ZDB-GENE-990415-72	fibroblast growth factor 8a		GO:0030335		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-980526-178	PANTHER:PTHR11486	protein_coding_gene		PMID:15509770|ZFIN:ZDB-PUB-041029-8	20050104	fgf8a
ZFIN:ZDB-GENE-990415-72	fibroblast growth factor 8a		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000160075|UniProtKB:P21781|MGI:MGI:1099809|ZFIN:ZDB-GENE-980526-178|UniProtKB:O15520|UniProtKB:P09038|MGI:MGI:95516|WB:WBGene00001185|UniProtKB:O43320|UniProtKB:P08620|UniProtKB:O76093|UniProtKB:P05230|RGD:2610|ZFIN:ZDB-GENE-990415-72	PANTHER:PTHR11486	protein_coding_gene		PMID:21873635	20201023	fgf8a
ZFIN:ZDB-GENE-990415-68	estrogen-related receptor alpha		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050511-1|ZFIN:ZDB-MRPHLNO-050511-2	PANTHER:PTHR48092	protein_coding_gene		PMID:15848392|ZFIN:ZDB-PUB-050427-6	20050511	esrra
ZFIN:ZDB-GENE-990415-67	ephrin-B2a		GO:0035475		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050523-1	PANTHER:PTHR11304	protein_coding_gene		PMID:19815777|ZFIN:ZDB-PUB-091023-30	20100503	efnb2a
ZFIN:ZDB-GENE-990415-67	ephrin-B2a		GO:0002042		UniProt	NCBITaxon:7955	ISS	UniProtKB:P52799	PANTHER:PTHR11304	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110907	efnb2a
ZFIN:ZDB-GENE-990415-62	eph receptor B4a		GO:0035475		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-070702-1	PANTHER:PTHR24416	protein_coding_gene		PMID:19815777|ZFIN:ZDB-PUB-091023-30	20100503	ephb4a
ZFIN:ZDB-GENE-990415-60	eph receptor B3a		GO:0016477		UniProt	NCBITaxon:7955	ISS	UniProtKB:P54753	PANTHER:PTHR24416	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110906	ephb3a
ZFIN:ZDB-GENE-990415-58	eph-like kinase 1		GO:0016477		UniProt	NCBITaxon:7955	ISS	UniProtKB:P29319	PANTHER:PTHR24416	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110817	ek1
ZFIN:ZDB-GENE-990415-56	TEK tyrosine kinase, endothelial		GO:0010595		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002814572|UniProtKB:Q02763	PANTHER:PTHR24416	protein_coding_gene		PMID:21873635	20181025	tek
ZFIN:ZDB-GENE-990415-33	chordin		GO:0060030		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-070515-1	PANTHER:PTHR46526	protein_coding_gene		PMID:17331724|ZFIN:ZDB-PUB-070303-41	20070611	chrd
ZFIN:ZDB-GENE-990415-33	chordin		GO:0060030		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-070516-4	PANTHER:PTHR46526	protein_coding_gene		PMID:17331724|ZFIN:ZDB-PUB-070303-41	20070611	chrd
ZFIN:ZDB-GENE-990415-33	chordin		GO:0060030		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-060815-1	PANTHER:PTHR46526	protein_coding_gene		PMID:17331724|ZFIN:ZDB-PUB-070303-41	20070611	chrd
ZFIN:ZDB-GENE-031112-7	APC regulator of WNT signaling pathway		GO:0016477		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR026836	PANTHER:PTHR34261	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	apc
ZFIN:ZDB-GENE-031112-7	APC regulator of WNT signaling pathway		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-050914-1	PANTHER:PTHR34261	protein_coding_gene		PMID:19000839|ZFIN:ZDB-PUB-081114-13	20091006	apc
ZFIN:ZDB-GENE-040219-3	MYD88 innate immune signal transduction adaptor		GO:0030593		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-080325-4|ZFIN:ZDB-MRPHLNO-110520-2	PANTHER:PTHR15079	protein_coding_gene		PMID:24835391|ZFIN:ZDB-PUB-140520-14	20150910	myd88
ZFIN:ZDB-GENE-040219-3	MYD88 innate immune signal transduction adaptor		GO:0030593		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-040702-2	PANTHER:PTHR15079	protein_coding_gene		PMID:24835391|ZFIN:ZDB-PUB-140520-14	20150910	myd88
UniProtKB:A0A2R8RQP7	Uncharacterized protein		GO:0001764		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000931770|RGD:3553|MGI:MGI:103022	PANTHER:PTHR11841	protein		PMID:21873635	20190221	A0A2R8RQP7
ZFIN:ZDB-GENE-030115-3	rho-associated, coiled-coil containing protein kinase 2a		GO:0060775		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR22988	protein_coding_gene		PMID:12062050|ZFIN:ZDB-PUB-020624-2	20100715	rock2a
ZFIN:ZDB-GENE-030115-3	rho-associated, coiled-coil containing protein kinase 2a		GO:0060031		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR22988	protein_coding_gene		PMID:12062050|ZFIN:ZDB-PUB-020624-2	20100715	rock2a
ZFIN:ZDB-GENE-030115-3	rho-associated, coiled-coil containing protein kinase 2a		GO:0042074		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR22988	protein_coding_gene		PMID:12062050|ZFIN:ZDB-PUB-020624-2	20100715	rock2a
ZFIN:ZDB-GENE-140106-84	engulfment and cell motility 2		GO:0016477		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR030713		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	elmo2
ZFIN:ZDB-GENE-041111-182	formin-like 2b		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002509302|MGI:MGI:1888994|UniProtKB:Q8IVF7	PANTHER:PTHR45857	protein_coding_gene		PMID:21873635	20190808	fmnl2b
ZFIN:ZDB-GENE-140106-61	shootin 3		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-200520-4		protein_coding_gene		PMID:31434971|ZFIN:ZDB-PUB-190823-4	20200520	shtn3
ZFIN:ZDB-GENE-140106-61	shootin 3		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-200520-5		protein_coding_gene		PMID:31434971|ZFIN:ZDB-PUB-190823-4	20200520	shtn3
ZFIN:ZDB-GENE-980526-137	cholinergic receptor, nicotinic, alpha 1 (muscle)		GO:0003428		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-100716-4	PANTHER:PTHR18945	protein_coding_gene		PMID:22884393|ZFIN:ZDB-PUB-120815-3	20121107	chrna1
UniProtKB:A0A2R8QRD6	Uncharacterized protein		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000180420|UniProtKB:P01127|RGD:3283|UniProtKB:P04085|RGD:621880|UniProtKB:B1H0W5|MGI:MGI:97528	PANTHER:PTHR11633	protein		PMID:21873635	20200807	si:ch211-79m20.1
ZFIN:ZDB-GENE-040426-1868	CD151 antigen, like		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002319281|UniProtKB:P48509|MGI:MGI:1096360	PANTHER:PTHR19282	protein_coding_gene		PMID:21873635	20190125	cd151l
UniProtKB:F1QDG3	Si:ch73-160i9.2		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein		PMID:21873635	20200807	si:ch73-160i9.2
ZFIN:ZDB-GENE-040426-1828	plexin D1		GO:0035476		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-010621-2		protein_coding_gene		PMID:11861480|ZFIN:ZDB-PUB-020306-5	20100427	plxnd1
ZFIN:ZDB-GENE-040426-1828	plexin D1		GO:0035476		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-010621-1		protein_coding_gene		PMID:11861480|ZFIN:ZDB-PUB-020306-5	20100427	plxnd1
ZFIN:ZDB-GENE-040426-1810	insulinoma-associated 1a		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-171018-2	PANTHER:PTHR15065	protein_coding_gene		PMID:28824372|ZFIN:ZDB-PUB-170822-6	20171113	insm1a
ZFIN:ZDB-GENE-030131-1768	activated leukocyte cell adhesion molecule b		GO:0021885		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-090917-6	PANTHER:PTHR11973	protein_coding_gene		PMID:20005219|ZFIN:ZDB-PUB-091221-5	20100831	alcamb
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl44
ZFIN:ZDB-GENE-131121-642	chemokine (C-C motif) ligand 44		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl44
ZFIN:ZDB-GENE-030131-8448	actin related protein 2/3 complex, subunit 5A		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000974138|RGD:1311791|UniProtKB:O15511|WB:WBGene00000205	PANTHER:PTHR12644	protein_coding_gene		PMID:21873635	20200808	arpc5a
ZFIN:ZDB-GENE-110421-4	mannan-binding lectin serine peptidase 1		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-170720-2	PANTHER:PTHR24255	protein_coding_gene		PMID:28258200|ZFIN:ZDB-PUB-170305-1	20170725	masp1
ZFIN:ZDB-GENE-110421-4	mannan-binding lectin serine peptidase 1		GO:0001755		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-110405-1|ZFIN:ZDB-MRPHLNO-110406-2|ZFIN:ZDB-MRPHLNO-110421-1|ZFIN:ZDB-MRPHLNO-110421-2	PANTHER:PTHR24255	protein_coding_gene		PMID:21258343|ZFIN:ZDB-PUB-110131-7	20110429	masp1
ZFIN:ZDB-GENE-110421-4	mannan-binding lectin serine peptidase 1		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-110421-1|ZFIN:ZDB-MRPHLNO-110421-2	PANTHER:PTHR24255	protein_coding_gene		PMID:21258343|ZFIN:ZDB-PUB-110131-7	20110429	masp1
ZFIN:ZDB-GENE-030131-8422	Si:dkey-92i15.4 (Fragment)		GO:0030595		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002602133|MGI:MGI:1270855	PANTHER:PTHR11324	protein		PMID:21873635	20190321	si:dkey-92i15.4
ZFIN:ZDB-GENE-990415-238	retinal homeobox gene 3		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-081016-1	PANTHER:PTHR46271	protein_coding_gene		PMID:18498099|ZFIN:ZDB-PUB-080527-17	20081016	rx3
ZFIN:ZDB-GENE-040218-1	presenilin enhancer, gamma-secretase subunit		GO:0097324		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060331-1	PANTHER:PTHR16318	protein_coding_gene		PMID:28287404|ZFIN:ZDB-PUB-170314-5	20170315	psenen
ZFIN:ZDB-GENE-080917-55	hypoxia inducible factor 1 subunit alpha a		GO:1905517		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-040426-706	PANTHER:PTHR23043	protein_coding_gene		PMID:28524872|ZFIN:ZDB-PUB-170520-2	20171116	hif1aa
ZFIN:ZDB-GENE-040724-272	ras homolog family member J		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000632904|ZFIN:ZDB-GENE-030131-8783|MGI:MGI:106211|FB:FBgn0010341	PANTHER:PTHR24072	protein_coding_gene		PMID:21873635	20200809	rhoj
ZFIN:ZDB-GENE-050310-1	netrin 4		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000832288|UniProtKB:P07942|FB:FBgn0261800|MGI:MGI:96743	PANTHER:PTHR10574	protein_coding_gene		PMID:21873635	20190301	ntn4
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR030595	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl39.2
ZFIN:ZDB-GENE-131120-38	chemokine (C-C motif) ligand 39, duplicate 2		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl39.2
ZFIN:ZDB-GENE-050419-246	relaxin family peptide receptor 3.3a3		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	rxfp3.3a3
ZFIN:ZDB-GENE-040724-213	laminin, alpha 4		GO:0030334		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR009254	PANTHER:PTHR10574	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	lama4
ZFIN:ZDB-GENE-040724-213	laminin, alpha 4		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000832288|UniProtKB:P07942|FB:FBgn0261800|MGI:MGI:96743	PANTHER:PTHR10574	protein_coding_gene		PMID:21873635	20190301	lama4
ZFIN:ZDB-GENE-060526-255	si:dkey-220k22.1		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000832450|UniProtKB:P11047|UniProtKB:Q9UIK5	PANTHER:PTHR10574	protein_coding_gene		PMID:21873635	20190301	si:dkey-220k22.1
ZFIN:ZDB-GENE-081022-199	somatostatin 6		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000059370|MGI:MGI:98326	PANTHER:PTHR10558	protein_coding_gene		PMID:21873635	20170228	sst6
ZFIN:ZDB-GENE-030131-5843	spinster homolog 2 (Drosophila)		GO:0003319		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-131017-1	PANTHER:PTHR23505	protein_coding_gene		PMID:23951404|ZFIN:ZDB-PUB-130904-3	20140414	spns2
ZFIN:ZDB-GENE-030131-5843	spinster homolog 2 (Drosophila)		GO:0003319		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-090423-2	PANTHER:PTHR23505	protein_coding_gene		PMID:23951404|ZFIN:ZDB-PUB-130904-3	20140414	spns2
ZFIN:ZDB-GENE-040801-103	jagunal homolog 1b		GO:1990266		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5XKN4	PANTHER:PTHR20955	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20140921	jagn1b
ZFIN:ZDB-GENE-140714-1	chemokine (C-C motif) ligand 27b		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl27b
ZFIN:ZDB-GENE-140714-1	chemokine (C-C motif) ligand 27b		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl27b
ZFIN:ZDB-GENE-100519-4	aldehyde dehydrogenase 1 family, member L1		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-140710-2	PANTHER:PTHR11699	protein_coding_gene		PMID:24747731|ZFIN:ZDB-PUB-140513-121	20140811	aldh1l1
ZFIN:ZDB-GENE-100519-4	aldehyde dehydrogenase 1 family, member L1		GO:0048885		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-140710-2	PANTHER:PTHR11699	protein_coding_gene		PMID:24747731|ZFIN:ZDB-PUB-140513-121	20140811	aldh1l1
ZFIN:ZDB-GENE-100519-4	aldehyde dehydrogenase 1 family, member L1		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-140710-1	PANTHER:PTHR11699	protein_coding_gene		PMID:24747731|ZFIN:ZDB-PUB-140513-121	20140811	aldh1l1
ZFIN:ZDB-GENE-060616-382	integrin, alpha V		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-101102-1	PANTHER:PTHR23220	protein_coding_gene		PMID:20843856|ZFIN:ZDB-PUB-100929-2	20120126	itgav
ZFIN:ZDB-GENE-060616-382	integrin, alpha V		GO:0016477		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-080708-1|ZFIN:ZDB-MRPHLNO-101102-1	PANTHER:PTHR23220	protein_coding_gene		PMID:24599960|ZFIN:ZDB-PUB-140513-402	20150313	itgav
ZFIN:ZDB-GENE-060616-382	integrin, alpha V		GO:0016477		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-080708-2|ZFIN:ZDB-MRPHLNO-101102-1	PANTHER:PTHR23220	protein_coding_gene		PMID:24599960|ZFIN:ZDB-PUB-140513-402	20150313	itgav
UniProtKB:F1R744	Chemokine (C-C motif) ligand 27b		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002704760|MGI:MGI:1343459|MGI:MGI:1861731|UniProtKB:Q9NRJ3	PANTHER:PTHR17502	protein		PMID:21873635	20200808	ccl27b
UniProtKB:A0A0G2KIS4	Uncharacterized protein		GO:1902622		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002374567|ZFIN:ZDB-GENE-040625-27|MGI:MGI:97846|UniProtKB:P15153|MGI:MGI:97845|UniProtKB:P63000	PANTHER:PTHR24072	protein		PMID:21873635	20181128	LOC100537765
ZFIN:ZDB-GENE-080603-4	NMDA receptor synaptonuclear signaling and neuronal migration factor b		GO:2001222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033374	PANTHER:PTHR32061	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	nsmfb
ZFIN:ZDB-GENE-080603-4	NMDA receptor synaptonuclear signaling and neuronal migration factor b		GO:2001224		UniProt	NCBITaxon:7955	IMP		PANTHER:PTHR32061	protein_coding_gene		PMID:19097186|ZFIN:ZDB-PUB-090106-4	20130131	nsmfb
ZFIN:ZDB-GENE-091204-69	si:dkeyp-69c1.7		GO:0030334		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033292	PANTHER:PTHR19226	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	si:dkeyp-69c1.7
ZFIN:ZDB-GENE-990415-273	vascular endothelial growth factor Aa		GO:0035479		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050513-12	PANTHER:PTHR12025	protein_coding_gene		PMID:11861480|ZFIN:ZDB-PUB-020306-5	20100427	vegfaa
ZFIN:ZDB-GENE-990415-273	vascular endothelial growth factor Aa		GO:0035477		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-051212-1	PANTHER:PTHR12025	protein_coding_gene		PMID:19815777|ZFIN:ZDB-PUB-091023-30	20100430	vegfaa
ZFIN:ZDB-GENE-990415-273	vascular endothelial growth factor Aa		GO:0003262		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-051212-1|ZFIN:ZDB-MRPHLNO-080708-7|ZFIN:ZDB-MRPHLNO-110628-2|ZFIN:ZDB-MRPHLNO-110628-4	PANTHER:PTHR12025	protein_coding_gene		PMID:21385766|ZFIN:ZDB-PUB-110317-47	20120614	vegfaa
ZFIN:ZDB-GENE-990415-273	vascular endothelial growth factor Aa		GO:0003319		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-190211-4	PANTHER:PTHR12025	protein_coding_gene		PMID:28230770|ZFIN:ZDB-PUB-170224-3	20190211	vegfaa
ZFIN:ZDB-GENE-990415-273	vascular endothelial growth factor Aa		GO:0060754		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000246442|UniProtKB:O43915|UniProtKB:P49765|UniProtKB:P15692|UniProtKB:P49767	PANTHER:PTHR12025	protein_coding_gene		PMID:21873635	20170228	vegfaa
ZFIN:ZDB-GENE-990415-255	snail family zinc finger 1a		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-061206-4|ZFIN:ZDB-MRPHLNO-080207-1	PANTHER:PTHR24388	protein_coding_gene		PMID:17965052|ZFIN:ZDB-PUB-071108-6	20080318	snai1a
ZFIN:ZDB-GENE-990415-255	snail family zinc finger 1a		GO:0008078		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-061206-4|ZFIN:ZDB-MRPHLNO-080207-1	PANTHER:PTHR24388	protein_coding_gene		PMID:17965052|ZFIN:ZDB-PUB-071108-6	20080318	snai1a
ZFIN:ZDB-GENE-990415-255	snail family zinc finger 1a		GO:0042074		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR24388	protein_coding_gene		PMID:15129296|ZFIN:ZDB-PUB-040510-3	20040608	snai1a
ZFIN:ZDB-GENE-990415-255	snail family zinc finger 1a		GO:0042074		ZFIN	NCBITaxon:7955	IEP		PANTHER:PTHR24388	protein_coding_gene		PMID:8306877|ZFIN:ZDB-PUB-961014-393	20060207	snai1a
