ZFIN:ZDB-GENE-030131-1033	agrin		GO:1902572		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002588955|MGI:MGI:3648654|MGI:MGI:1919682	PANTHER:PTHR10913	protein_coding_gene		PMID:21873635	20190524	agrn
ZFIN:ZDB-GENE-060503-491	calpain 1, (mu/I) large subunit b		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:P20807|FB:FBgn0025866|UniProtKB:P07384|RGD:2268|UniProtKB:P35750|RGD:2267|MGI:MGI:107437|FB:FBgn0012051|UniProtKB:Q8RVL2|UniProtKB:Q9HC96|MGI:MGI:88264|MGI:MGI:88263|UniProtKB:P17655|WB:WBGene00006606|RGD:69354|MGI:MGI:2181366|RGD:2269	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200929	capn1b
ZFIN:ZDB-GENE-060503-491	calpain 1, (mu/I) large subunit b		GO:0004198		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:Q9HC96|dictyBase:DDB_G0269200|MGI:MGI:88263|RGD:2267|UniProtKB:P35750|UniProtKB:P07384|FB:FBgn0025866|MGI:MGI:2181366|FB:FBgn0012051|RGD:2269|UniProtKB:P17655|MGI:MGI:107437|RGD:69354	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200807	capn1b
ZFIN:ZDB-GENE-051120-81	F-box and leucine-rich repeat protein 8		GO:0031146		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001923412|UniProtKB:Q9UF56|MGI:MGI:1354702|TAIR:locus:2061136|UniProtKB:Q9UKT7	PANTHER:PTHR16134	protein		PMID:21873635	20200808	fbxl8
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0016579		UniProt	NCBITaxon:7955	IEA	UniRule:UR000880756	PANTHER:PTHR24006	protein_coding_gene	UniProtKB:A0A0H2UKG5	ZFIN:ZDB-PUB-170525-1	20201128	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0016579		UniProt	NCBITaxon:7955	IEA	UniRule:UR000880756	PANTHER:PTHR24006	protein_coding_gene	UniProtKB:H9KUW6	ZFIN:ZDB-PUB-170525-1	20201128	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018200	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0008234		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0788	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001394	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004843		ZFIN	NCBITaxon:7955	IEA	EC:3.4.19.12	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-031118-3	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0006511		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018200	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0016579		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001394	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004197		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q86T82	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110706	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0035871		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q86T82	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110706	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004843		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q86T82	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110706	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0071108		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q86T82	PANTHER:PTHR24006	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110706	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004197		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002541993|UniProtKB:Q86T82|UniProtKB:Q70CQ3|MGI:MGI:2182061|UniProtKB:Q14694|UniProtKB:Q93009|UniProtKB:Q70CQ2|UniProtKB:Q92995|UniProtKB:O75317	PANTHER:PTHR24006	protein_coding_gene		PMID:21873635	20180502	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0016579		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002541993|WB:WBGene00011216|UniProtKB:Q14694|SGD:S000000953|UniProtKB:Q70CQ3|MGI:MGI:2140991|UniProtKB:Q86T82|TAIR:locus:2083440|UniProtKB:Q9UHP3|UniProtKB:Q9P2H5|UniProtKB:Q96K76|MGI:MGI:3051498|PomBase:SPBC713.02c|UniProtKB:A2BGT0|UniProtKB:P62068|TAIR:locus:2081501|UniProtKB:O94782|MGI:MGI:2182061|UniProtKB:Q9P275|TAIR:locus:2121959|UniProtKB:Q93008|UniProtKB:Q6QN14|UniProtKB:Q92995|UniProtKB:Q9FPS9|SGD:S000005650|RGD:1306915|MGI:MGI:107698|UniProtKB:Q8NB14|UniProtKB:Q6R6M4|WB:WBGene00010406|TAIR:locus:2144118|MGI:MGI:1270128|MGI:MGI:107699|UniProtKB:Q9BXU7|UniProtKB:Q9H9J4|FB:FBgn0016756|FB:FBgn0039214|SGD:S000004920|UniProtKB:Q93009|UniProtKB:Q70CQ2|UniProtKB:Q0WX57|FB:FBgn0005632|FB:FBgn0260936|UniProtKB:Q96RU2|PomBase:SPCC188.08c|MGI:MGI:107697|SGD:S000001418|SGD:S000002280|MGI:MGI:1919594|FB:FBgn0030366|PomBase:SPAC13A11.04c|UniProtKB:O75317|MGI:MGI:1916977|MGI:MGI:894681|FB:FBgn0035402|MGI:MGI:1924050|UniProtKB:P45974|SGD:S000005130|PomBase:SPBC1703.12	PANTHER:PTHR24006	protein_coding_gene		PMID:21873635	20200809	usp37
ZFIN:ZDB-GENE-061013-802	ubiquitin specific peptidase 37		GO:0004843		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002541993|TAIR:locus:2081501|UniProtKB:O94782|UniProtKB:P62068|MGI:MGI:2182061|UniProtKB:Q6QN14|TAIR:locus:2121959|UniProtKB:Q9P275|UniProtKB:Q93008|MGI:MGI:107698|UniProtKB:Q8NB14|UniProtKB:Q92995|SGD:S000005650|UniProtKB:Q9FPS9|RGD:1306915|WB:WBGene00011216|UniProtKB:Q14694|UniProtKB:Q86T82|MGI:MGI:2140991|SGD:S000000163|TAIR:locus:2083440|SGD:S000000953|UniProtKB:Q70CQ3|UniProtKB:Q9P2H5|UniProtKB:Q96K76|UniProtKB:Q9UHP3|UniProtKB:A2BGT0|MGI:MGI:3051372|MGI:MGI:3051498|PomBase:SPBC713.02c|UniProtKB:Q8LAM0|UniProtKB:Q96RU2|FB:FBgn0260936|SGD:S000004920|TAIR:locus:2140074|UniProtKB:Q70CQ2|FB:FBgn0005632|UniProtKB:Q0WX57|UniProtKB:Q93009|SGD:S000001418|MGI:MGI:107697|SGD:S000002280|PomBase:SPCC188.08c|FB:FBgn0030366|UniProtKB:O75317|PomBase:SPAC13A11.04c|TAIR:locus:2010622|SGD:S000005130|MGI:MGI:1924050|UniProtKB:P45974|PomBase:SPBC1703.12|PomBase:SPBP8B7.21|WB:WBGene00010406|UniProtKB:Q9FPS0|SGD:S000001806|TAIR:locus:2144118|MGI:MGI:107699|UniProtKB:Q6R6M4|UniProtKB:Q96V54|UniProtKB:Q9H9J4|SGD:S000000262|FB:FBgn0016756	PANTHER:PTHR24006	protein_coding_gene		PMID:21873635	20210129	usp37
UniProtKB:E7F1N5	Matrix metallopeptidase 25b		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001303987|UniProtKB:P45452|UniProtKB:P39900|UniProtKB:P14780|TAIR:locus:2032467|TAIR:locus:2020548|UniProtKB:P03956|FB:FBgn0033438|TAIR:locus:2130928|MGI:MGI:1341867|MGI:MGI:97011|UniProtKB:O60882|TAIR:locus:2055605|RGD:620196|MGI:MGI:101900|MGI:MGI:1340026|UniProtKB:P51512|TAIR:locus:2025891|UniProtKB:O75900|UniProtKB:Q90611|MGI:MGI:97009|UniProtKB:Q99542	PANTHER:PTHR10201	protein		PMID:21873635	20181120	mmp25b
UniProtKB:A0A2R8QAQ1	Uncharacterized protein		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000347317|UniProtKB:P58397|UniProtKB:Q9UKP4|FB:FBgn0034903|UniProtKB:Q9UHI8|MGI:MGI:1339949|MGI:MGI:109249|MGI:MGI:2660628	PANTHER:PTHR13723	protein		PMID:21873635	20200504	adamts8a
UniProtKB:A0A2R8QAP7	Uncharacterized protein		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein		PMID:21873635	20170829	prss12
UniProtKB:A0A2R8QAP7	Uncharacterized protein		GO:0031638		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein		PMID:21873635	20170829	prss12
ZFIN:ZDB-GENE-030912-5	F-box and leucine-rich repeat protein 3a		GO:0031146		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001923412|UniProtKB:Q9UF56|MGI:MGI:1354702|TAIR:locus:2061136|UniProtKB:Q9UKT7	PANTHER:PTHR16134	protein		PMID:21873635	20200808	fbxl3a
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002398	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002138	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0008234		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR015917	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002138	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001309	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002398	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001309	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0043281		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-080808-7|ZFIN:ZDB-MRPHLNO-130620-1	PANTHER:PTHR10454	protein_coding_gene		PMID:22956347|ZFIN:ZDB-PUB-120909-5	20130621	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0097200		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000047948|WB:WBGene00000417	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20170228	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0097153		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000047947|MGI:MGI:1261423|FB:FBgn0010501|UniProtKB:P42574|UniProtKB:Q92851|MGI:MGI:109383|UniProtKB:Q14790|MGI:MGI:97295|UniProtKB:P55210|UniProtKB:P55212|UniProtKB:P55211|FB:FBgn0026404|MGI:MGI:107739|WB:WBGene00000417|FB:FBgn0019972	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20170228	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0097199		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000047948|UniProtKB:P55211|FB:FBgn0026404|UniProtKB:Q92851|UniProtKB:Q14790	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20200807	casp8
ZFIN:ZDB-GENE-000713-1	caspase 8, apoptosis-related cysteine peptidase		GO:0006919		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000047948|MGI:MGI:1261423|MGI:MGI:1277950|FB:FBgn0026404|WB:WBGene00000417	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20200929	casp8
ZFIN:ZDB-GENE-040426-2324	ring finger protein, transmembrane 1		GO:1904294		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002697527|UniProtKB:Q5M7Z0	PANTHER:PTHR15860	protein_coding_gene		PMID:21873635	20200807	rnft1
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0008234		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0788	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006615	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004843		ZFIN	NCBITaxon:7955	IEA	EC:3.4.19.12	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-031118-3	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0016579		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001394	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018200	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0006511		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018200	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001394	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0070536		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q8TEY7	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091115	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0071108		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q8TEY7	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091115	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004843		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q8TEY7	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20170515	usp33
ZFIN:ZDB-GENE-040426-2323	ubiquitin specific peptidase 33		GO:0004197		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q8TEY7	PANTHER:PTHR21646	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091115	usp33
ZFIN:ZDB-GENE-070620-10	5-hydroxymethylcytosine binding, ES cell specific		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13604	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	hmces
ZFIN:ZDB-GENE-070620-10	5-hydroxymethylcytosine binding, ES cell specific		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13604	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	hmces
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033739	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021158	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028711	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028711	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0482	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR024079	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021158	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp13a
ZFIN:ZDB-GENE-031202-2	matrix metallopeptidase 13a		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001303987|UniProtKB:P45452|UniProtKB:P39900|UniProtKB:P14780|TAIR:locus:2032467|TAIR:locus:2020548|UniProtKB:P03956|FB:FBgn0033438|TAIR:locus:2130928|MGI:MGI:1341867|MGI:MGI:97011|UniProtKB:O60882|TAIR:locus:2055605|RGD:620196|MGI:MGI:101900|MGI:MGI:1340026|UniProtKB:P51512|TAIR:locus:2025891|UniProtKB:O75900|UniProtKB:Q90611|MGI:MGI:97009|UniProtKB:Q99542	PANTHER:PTHR10201	protein_coding_gene		PMID:21873635	20181120	mmp13a
UniProtKB:A0A2R8QDZ6	Uncharacterized protein		GO:0051603		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000274640|MGI:MGI:107341|UniProtKB:P43235|MGI:MGI:107823|MGI:MGI:88561|UniProtKB:P25774|UniProtKB:P07711|MGI:MGI:88564|WB:WBGene00000784|UniProtKB:P07858	PANTHER:PTHR12411	protein		PMID:21873635	20170228	ctso
UniProtKB:A0A2R8QDZ6	Uncharacterized protein		GO:0004197		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000274640|MGI:MGI:107285|UniProtKB:P43235|WB:WBGene00000784|UniProtKB:Q8IIL0|TAIR:locus:2133402|UniProtKB:P09668|TAIR:locus:2204873|UniProtKB:P07711|FB:FBgn0013770|RGD:621509|RGD:2448|TAIR:locus:505006093|TAIR:locus:2157712|MGI:MGI:107341|UniProtKB:P07858|FB:FBgn0030521|UniProtKB:P25774	PANTHER:PTHR12411	protein		PMID:21873635	20170228	ctso
ZFIN:ZDB-GENE-080213-10	zgc:174259		GO:0010951		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000156123|UniProtKB:P29508|FB:FBgn0002930|UniProtKB:P05121|RGD:3326|WB:WBGene00005643|UniProtKB:Q9UIV8|UniProtKB:P30740|UniProtKB:P35237|FB:FBgn0028988|UniProtKB:P50452|UniProtKB:P50453|FB:FBgn0265137|FB:FBgn0028990|RGD:3249	PANTHER:PTHR11461	protein_coding_gene		PMID:21873635	20200929	zgc:174259
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645		protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021805		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021158		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028729		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645		protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0008237		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0482		protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028729		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033739		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
ZFIN:ZDB-GENE-070817-6	matrix metallopeptidase 15b		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp15b
