Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSDARG00000100002,ctbs,ENSG00000117151,CTBS
ENSDARG00000004529,zgc:173742,,
ENSDARG00000100139,si:ch211-113d22.2,,
ENSDARG00000093915,CR456628.2,,
ENSDARG00000041952,prox2,ENSG00000119608,PROX2
ENSDARG00000053119,smpdl3a,ENSG00000172594,SMPDL3A
ENSDARG00000071197,usp40,ENSG00000085982,USP40
ENSDARG00000009218,mars2,ENSG00000247626,MARS2
ENSDARG00000027738,si:ch211-13c6.2,,
ENSDARG00000074379,knstrn,,
ENSDARG00000030440,rsrp1,,
ENSDARG00000026771,tmem41ab,ENSG00000163900,TMEM41A
ENSDARG00000029874,khk,ENSG00000138030,KHK
ENSDARG00000058663,pimr94,,
ENSDARG00000087476,cbln20,,
ENSDARG00000024229,ubl7a,ENSG00000138629,UBL7
ENSDARG00000009607,ccnc,ENSG00000112237,CCNC
ENSDARG00000092445,zgc:153352,ENSG00000172244,C5orf34
ENSDARG00000035330,taf1,ENSG00000122728,TAF1L
ENSDARG00000035330,taf1,ENSG00000147133,TAF1
ENSDARG00000076913,eme1,ENSG00000154920,EME1
ENSDARG00000092355,senp7a,,
ENSDARG00000021539,ephb2b,ENSG00000133216,EPHB2
ENSDARG00000096746,CR381684.1,,
ENSDARG00000002174,itfg2,ENSG00000111203,ITFG2
ENSDARG00000012899,ddx49,ENSG00000105671,DDX49
ENSDARG00000026569,pimr196,,
ENSDARG00000090286,serpina1,ENSG00000196136,SERPINA3
ENSDARG00000090286,serpina1,ENSG00000100665,SERPINA4
ENSDARG00000090286,serpina1,ENSG00000170099,SERPINA6
ENSDARG00000090286,serpina1,ENSG00000170054,SERPINA9
ENSDARG00000090286,serpina1,ENSG00000197249,SERPINA1
ENSDARG00000090286,serpina1,ENSG00000258597,SERPINA2
ENSDARG00000090286,serpina1,ENSG00000188488,SERPINA5
ENSDARG00000090286,serpina1,ENSG00000123561,SERPINA7
ENSDARG00000090286,serpina1,ENSG00000186910,SERPINA11
ENSDARG00000090286,serpina1,ENSG00000165953,SERPINA12
ENSDARG00000054023,ttll6,ENSG00000170703,TTLL6
ENSDARG00000097644,CU571091.1,,
ENSDARG00000034300,sema3c,ENSG00000075223,SEMA3C
ENSDARG00000077999,si:ch1073-59l16.1,,
ENSDARG00000076830,si:dkey-65b12.6,,
ENSDARG00000018643,igf2a,ENSG00000167244,IGF2
ENSDARG00000077471,hmces,ENSG00000183624,HMCES
ENSDARG00000055838,mettl16,ENSG00000127804,METTL16
ENSDARG00000043301,gtf3c6,ENSG00000155115,GTF3C6
ENSDARG00000029479,zgc:86609,,
ENSDARG00000094587,si:dkey-35m8.1,,
ENSDARG00000099626,BX908721.1,,
ENSDARG00000018971,b3gnt5a,,
ENSDARG00000039095,nkx2.3,ENSG00000119919,NKX2-3
ENSDARG00000063358,micu1,ENSG00000107745,MICU1
ENSDARG00000093763,si:ch211-271e10.6,,
ENSDARG00000102409,CR381540.2,,
ENSDARG00000100623,trrap,ENSG00000196367,TRRAP
ENSDARG00000079742,mcf2l2,ENSG00000053524,MCF2L2
ENSDARG00000040902,si:ch73-113g13.1,,
ENSDARG00000104214,CR381540.3,,
ENSDARG00000042033,mettl11b,ENSG00000203740,METTL11B
ENSDARG00000045773,PYURF,ENSG00000145337,PYURF
ENSDARG00000090036,RHOBTB3,ENSG00000164292,RHOBTB3
ENSDARG00000041150,slc17a6b,ENSG00000091664,SLC17A6
ENSDARG00000045298,wipf2a,ENSG00000171475,WIPF2
ENSDARG00000018342,ggt1b,ENSG00000133475,GGT2
ENSDARG00000018342,ggt1b,ENSG00000100121,GGTLC2
ENSDARG00000018342,ggt1b,ENSG00000149435,GGTLC1
ENSDARG00000018342,ggt1b,ENSG00000100031,GGT1
ENSDARG00000018342,ggt1b,ENSG00000274252,GGTLC3
ENSDARG00000043403,paox1,,
ENSDARG00000019692,colq,ENSG00000206561,COLQ
ENSDARG00000005154,aspa,ENSG00000108381,ASPA
ENSDARG00000041113,wdr18,ENSG00000065268,WDR18
ENSDARG00000093074,si:ch211-139g16.8,ENSG00000140749,IGSF6
ENSDARG00000103179,CU639397.1,,
ENSDARG00000092115,eif4a1a,,
ENSDARG00000057321,tut1,ENSG00000255508,AP002990.1
ENSDARG00000057321,tut1,ENSG00000149016,TUT1
ENSDARG00000043821,klf7b,ENSG00000118263,KLF7
ENSDARG00000092970,tmsb2,,
ENSDARG00000097203,si:ch211-176l24.4,,
ENSDARG00000027938,rad18,ENSG00000070950,RAD18
ENSDARG00000001559,csmd2,ENSG00000121904,CSMD2
ENSDARG00000104996,tmem203,ENSG00000187713,TMEM203
ENSDARG00000005738,rpf1,ENSG00000117133,RPF1
ENSDARG00000093463,CU693484.1,,
ENSDARG00000078640,fam117aa,ENSG00000121104,FAM117A
ENSDARG00000074895,tysnd1,ENSG00000156521,TYSND1
ENSDARG00000053828,ubxn11,ENSG00000158062,UBXN11
ENSDARG00000030945,si:ch211-259g3.4,ENSG00000007202,KIAA0100
ENSDARG00000090369,zgc:86896,,
ENSDARG00000077409,cby1,ENSG00000100211,CBY1
ENSDARG00000077409,cby1,ENSG00000204659,CBY3
ENSDARG00000061682,bicc1a,ENSG00000122870,BICC1
ENSDARG00000101609,si:dkey-109a10.2,,
ENSDARG00000038834,etfdh,ENSG00000171503,ETFDH
ENSDARG00000032985,mrpl27,ENSG00000108826,MRPL27
ENSDARG00000100816,CT990625.1,,
ENSDARG00000017571,mccc2,ENSG00000131844,MCCC2
ENSDARG00000025914,si:dkey-190g11.3,,
ENSDARG00000040282,zgc:92590,ENSG00000167757,KLK11
ENSDARG00000040282,zgc:92590,ENSG00000167754,KLK5
ENSDARG00000040282,zgc:92590,ENSG00000167749,KLK4
ENSDARG00000040282,zgc:92590,ENSG00000129455,KLK8
ENSDARG00000040282,zgc:92590,ENSG00000167759,KLK13
ENSDARG00000040282,zgc:92590,ENSG00000129437,KLK14
ENSDARG00000040282,zgc:92590,ENSG00000186474,KLK12
ENSDARG00000040282,zgc:92590,ENSG00000174562,KLK15
ENSDARG00000040282,zgc:92590,ENSG00000269741,AC011473.4
ENSDARG00000040282,zgc:92590,ENSG00000213022,KLK9
ENSDARG00000040282,zgc:92590,ENSG00000167755,KLK6
ENSDARG00000003944,nmur1b,ENSG00000171596,NMUR1
ENSDARG00000077898,wu:fj20b03,,
ENSDARG00000001572,prf1.3,ENSG00000180644,PRF1
ENSDARG00000087583,zgc:171717,,
ENSDARG00000093760,si:ch211-197h24.9,,
ENSDARG00000061631,fbxo11a,ENSG00000138081,FBXO11
ENSDARG00000100372,alad,ENSG00000148218,ALAD
ENSDARG00000090342,cfap100,ENSG00000163885,CFAP100
ENSDARG00000017798,bcor,ENSG00000183337,BCOR
ENSDARG00000068714,ksr1a,ENSG00000141068,KSR1
ENSDARG00000068387,slc6a18,ENSG00000164363,SLC6A18
ENSDARG00000003169,magi1b,ENSG00000151276,MAGI1
ENSDARG00000078201,vcam1a,,
ENSDARG00000069593,senp7a,,
ENSDARG00000026634,ehmt1b,ENSG00000181090,EHMT1
ENSDARG00000060070,adcy7,ENSG00000121281,ADCY7
ENSDARG00000093224,CR456628.1,,
ENSDARG00000086223,si:ch73-144d13.4,,
ENSDARG00000103176,nr5a1a,ENSG00000136931,NR5A1
ENSDARG00000005451,gdi2,ENSG00000057608,GDI2
ENSDARG00000036698,znf865,ENSG00000261221,ZNF865
ENSDARG00000008200,ugp2b,ENSG00000169764,UGP2
ENSDARG00000062359,scn3b,ENSG00000166257,SCN3B
ENSDARG00000077487,spsb3b,,
ENSDARG00000035860,rps28,ENSG00000233927,RPS28
ENSDARG00000028087,aldh2.2,ENSG00000257767,AC002996.1
ENSDARG00000028087,aldh2.2,ENSG00000111275,ALDH2
ENSDARG00000019156,haus5,ENSG00000249115,HAUS5
ENSDARG00000039899,zbtb7a,ENSG00000178951,ZBTB7A
ENSDARG00000075264,si:dkeyp-74a11.1,,
ENSDARG00000091548,stard9,ENSG00000159433,STARD9
ENSDARG00000102556,nfat5b,ENSG00000102908,NFAT5
ENSDARG00000063730,osbpl6,ENSG00000079156,OSBPL6
ENSDARG00000079664,DDO,ENSG00000203797,DDO
ENSDARG00000096978,CU972512.1,,
ENSDARG00000021369,mc3r,ENSG00000124089,MC3R
ENSDARG00000098044,BX663503.2,,
ENSDARG00000034210,si:dkey-240h12.4,,
ENSDARG00000017446,camk1db,ENSG00000183049,CAMK1D
ENSDARG00000090948,si:ch73-29c22.1,,
ENSDARG00000093890,CR677513.1,,
ENSDARG00000055917,nipa1,ENSG00000170113,NIPA1
ENSDARG00000029761,mpp6b,ENSG00000105926,MPP6
ENSDARG00000075515,CD37,ENSG00000104894,CD37
ENSDARG00000090803,FP017169.2,,
ENSDARG00000104093,mchr1a,ENSG00000128285,MCHR1
ENSDARG00000056914,emg1,ENSG00000126749,EMG1
ENSDARG00000056914,emg1,ENSG00000268439,EMG1
ENSDARG00000037708,exosc10,ENSG00000171824,EXOSC10
ENSDARG00000011571,calcrlb,ENSG00000064989,CALCRL
ENSDARG00000038068,ddx5,ENSG00000108654,DDX5
ENSDARG00000045447,slc35g2b,ENSG00000168917,SLC35G2
ENSDARG00000103226,dhcr7,ENSG00000172893,DHCR7
ENSDARG00000061566,slc7a3b,ENSG00000165349,SLC7A3
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000128253,RFPL2
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000229292,RFPL4AL1
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000204618,RNF39
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000251258,RFPL4B
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000223638,RFPL4A
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000128250,RFPL1
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000128276,RFPL3
ENSDARG00000092931,si:ch211-114c12.5,ENSG00000281613,AL365214.3
ENSDARG00000008720,lmo3,ENSG00000048540,LMO3
ENSDARG00000053487,osbp2,ENSG00000184792,OSBP2
ENSDARG00000045544,hgfa,ENSG00000019991,HGF
ENSDARG00000040469,enpp6,ENSG00000164303,ENPP6
ENSDARG00000103730,vgll4b,ENSG00000144560,VGLL4
ENSDARG00000075369,nck1b,ENSG00000158092,NCK1
ENSDARG00000103788,AL645792.2,,
ENSDARG00000042641,cyp51,ENSG00000001630,CYP51A1
ENSDARG00000053194,pdzd11,ENSG00000120509,PDZD11
ENSDARG00000078244,si:ch211-197l9.2,ENSG00000149639,SOGA1
ENSDARG00000095922,CR855300.1,,
ENSDARG00000018658,aar2,ENSG00000131043,AAR2
ENSDARG00000042031,gorab,ENSG00000120370,GORAB
ENSDARG00000070396,serpinb1l2,ENSG00000206075,SERPINB5
ENSDARG00000092419,vtg7,,
ENSDARG00000016484,dkc1,ENSG00000130826,DKC1
ENSDARG00000105555,BX663605.1,,
ENSDARG00000097189,FP101861.1,,
ENSDARG00000012306,syt13,ENSG00000019505,SYT13
ENSDARG00000102893,atg7,ENSG00000197548,ATG7
ENSDARG00000091988,BX469885.1,,
ENSDARG00000060071,papd5,ENSG00000121274,PAPD5
ENSDARG00000033099,kif7,ENSG00000166813,KIF7
ENSDARG00000060768,ankib1a,ENSG00000001629,ANKIB1
ENSDARG00000060393,fibcd1,ENSG00000130720,FIBCD1
ENSDARG00000007788,atp2b1b,ENSG00000070961,ATP2B1
ENSDARG00000074836,setmar,,
ENSDARG00000057975,plcd4a,ENSG00000115556,PLCD4
ENSDARG00000077582,ank3b,ENSG00000151150,ANK3
ENSDARG00000104793,dgke,ENSG00000153933,DGKE
ENSDARG00000016837,glipr2l,ENSG00000122694,GLIPR2
ENSDARG00000069966,alox5b.3,,
ENSDARG00000073812,or131-2,,
ENSDARG00000053133,b3gnt7l,,
ENSDARG00000092956,si:dkeyp-27c8.1,ENSG00000188716,DUPD1
ENSDARG00000095125,ftr97,,
ENSDARG00000067777,HSPB11,ENSG00000081870,HSPB11
ENSDARG00000056678,trim47,ENSG00000185880,TRIM69
ENSDARG00000098406,si:dkey-22a18.2,,
ENSDARG00000077096,fndc7a,ENSG00000143107,FNDC7
ENSDARG00000097668,si:ch211-139l2.1,,
ENSDARG00000005643,gcat,ENSG00000100116,GCAT
ENSDARG00000055416,serpinb1,ENSG00000021355,SERPINB1
ENSDARG00000097748,CR381621.1,,
ENSDARG00000012347,nacad,ENSG00000136274,NACAD
ENSDARG00000019962,dopey1,ENSG00000083097,DOPEY1
ENSDARG00000071565,hnf4g,ENSG00000164749,HNF4G
ENSDARG00000086345,cux2b,ENSG00000111249,CUX2
ENSDARG00000092067,atn1,ENSG00000111676,ATN1
ENSDARG00000057287,slc25a16,ENSG00000122912,SLC25A16
ENSDARG00000044861,opn1lw2,ENSG00000102076,OPN1LW
ENSDARG00000044861,opn1lw2,ENSG00000268221,OPN1MW
ENSDARG00000044861,opn1lw2,ENSG00000166160,OPN1MW2
ENSDARG00000044861,opn1lw2,ENSG00000269433,OPN1MW3
ENSDARG00000030278,idh3a,ENSG00000166411,IDH3A
ENSDARG00000042210,sema3ab,ENSG00000075213,SEMA3A
ENSDARG00000029043,nupl2,ENSG00000136243,NUPL2
ENSDARG00000077177,map2k4b,ENSG00000065559,MAP2K4
ENSDARG00000073870,gdpd2,ENSG00000130055,GDPD2
ENSDARG00000010002,gna11a,ENSG00000088256,GNA11
ENSDARG00000018787,efna1b,ENSG00000169242,EFNA1
ENSDARG00000086483,LECT2 (1 of many),ENSG00000145826,LECT2
ENSDARG00000007444,ift81,ENSG00000122970,IFT81
ENSDARG00000070757,si:ch211-182e10.4,,
ENSDARG00000074229,prr12a,ENSG00000126464,PRR12
ENSDARG00000102978,eif4a3,ENSG00000141543,EIF4A3
ENSDARG00000016532,suco,ENSG00000094975,SUCO
ENSDARG00000097229,si:ch211-226h8.15,,
ENSDARG00000105159,hdac8,ENSG00000067177,PHKA1
ENSDARG00000102142,ece2b,ENSG00000145194,ECE2
ENSDARG00000095292,CR394546.3,,
ENSDARG00000052207,c3a.3,ENSG00000125730,C3
ENSDARG00000026799,suv39h1a,ENSG00000101945,SUV39H1
ENSDARG00000011088,si:ch211-288d18.1,,
ENSDARG00000042637,tert,ENSG00000164362,TERT
ENSDARG00000094253,si:ch73-29c22.2,ENSG00000214654,AL161911.1
ENSDARG00000003311,pank2,ENSG00000125779,PANK2
ENSDARG00000003311,pank2,ENSG00000120137,PANK3
ENSDARG00000019130,plk2b,,
ENSDARG00000104802,CR555295.1,,
ENSDARG00000028275,sult1st1,,
ENSDARG00000097812,si:ch73-144d13.5,,
ENSDARG00000100157,tamm41,ENSG00000144559,TAMM41
ENSDARG00000097205,ulk2,ENSG00000083290,ULK2
ENSDARG00000044629,guca1d,ENSG00000138472,GUCA1C
ENSDARG00000098428,asic1c,,
ENSDARG00000092142,BX663503.1,,
ENSDARG00000052386,cldnd1b,ENSG00000080822,CLDND1
ENSDARG00000096632,CR382370.2,,
ENSDARG00000055426,rwdd2b,ENSG00000156253,RWDD2B
ENSDARG00000069478,slc13a3,ENSG00000158296,SLC13A3
ENSDARG00000092359,si:dkeyp-113d7.10,,
ENSDARG00000089924,aldh2.1,ENSG00000257767,AC002996.1
ENSDARG00000089924,aldh2.1,ENSG00000111275,ALDH2
ENSDARG00000095078,CR545476.1,,
ENSDARG00000095180,si:ch211-253h3.1,ENSG00000159842,ABR
ENSDARG00000044862,opn1lw1,ENSG00000102076,OPN1LW
ENSDARG00000044862,opn1lw1,ENSG00000268221,OPN1MW
ENSDARG00000044862,opn1lw1,ENSG00000166160,OPN1MW2
ENSDARG00000044862,opn1lw1,ENSG00000269433,OPN1MW3
ENSDARG00000014230,dlst,ENSG00000119689,DLST
ENSDARG00000069733,mavs,ENSG00000088888,MAVS
ENSDARG00000044627,alg8,ENSG00000159063,ALG8
ENSDARG00000012948,asb18,ENSG00000182177,ASB18
ENSDARG00000003973,chordc1a,ENSG00000110172,CHORDC1
ENSDARG00000063375,pter,ENSG00000165983,PTER
ENSDARG00000101119,si:dkey-201i2.3,,
ENSDARG00000060484,SELENOI,ENSG00000138018,SELENOI
ENSDARG00000092870,BX936337.1,,
ENSDARG00000105329,CABZ01066384.1,,
ENSDARG00000021287,zgc:91909,,
ENSDARG00000021195,st8sia6,,
ENSDARG00000103494,usp43a,ENSG00000154914,USP43
ENSDARG00000087292,CR846082.1,,
ENSDARG00000091872,si:ch211-102c2.7,ENSG00000159873,CCDC117
ENSDARG00000103737,si:ch211-230g14.6,ENSG00000158158,CNNM4
ENSDARG00000096085,si:ch211-208g1.1,,
ENSDARG00000096547,CR846082.2,,
ENSDARG00000074309,cnnm4b,ENSG00000158158,CNNM4
ENSDARG00000077910,si:zfos-1897c11.1,,
ENSDARG00000031426,csrnp1a,ENSG00000144655,CSRNP1
ENSDARG00000060529,nkx6.3,ENSG00000165066,NKX6-3
ENSDARG00000062148,si:dkey-100n23.3,ENSG00000138468,SENP7
ENSDARG00000096103,CU326364.1,,
ENSDARG00000026090,adprm,ENSG00000170222,ADPRM
ENSDARG00000071871,glod5,ENSG00000171433,GLOD5
ENSDARG00000091658,sptssb,ENSG00000196542,SPTSSB
ENSDARG00000099880,SP6,ENSG00000189120,SP6
ENSDARG00000074166,birc6,ENSG00000115760,BIRC6
ENSDARG00000100604,olfcw1,,
ENSDARG00000039343,ahcyl2,ENSG00000158467,AHCYL2
ENSDARG00000001621,nfyal,ENSG00000001167,NFYA
ENSDARG00000033364,mgst3b,,
ENSDARG00000077602,CR394546.2,,
ENSDARG00000093569,bckdhbl,,
ENSDARG00000060006,nedd4l,ENSG00000049759,NEDD4L
ENSDARG00000086645,hs3st3b1b,ENSG00000153976,HS3ST3A1
ENSDARG00000086645,hs3st3b1b,ENSG00000125430,HS3ST3B1
ENSDARG00000060002,ogg1,ENSG00000114026,OGG1
ENSDARG00000097819,znf576.1,ENSG00000124444,ZNF576
ENSDARG00000063159,si:dkey-32e23.4,,
ENSDARG00000075501,cdnf,ENSG00000185267,CDNF
ENSDARG00000102040,CR356236.1,,
ENSDARG00000003308,emc2,ENSG00000104412,EMC2
ENSDARG00000076765,ddhd2,ENSG00000085788,DDHD2
ENSDARG00000096599,AL928650.3,,
ENSDARG00000036987,has2,ENSG00000170961,HAS2
ENSDARG00000104543,CR456627.1,,
ENSDARG00000042856,itpka,ENSG00000137825,ITPKA
ENSDARG00000070475,khdrbs1b,ENSG00000121774,KHDRBS1
ENSDARG00000076950,kel,ENSG00000197993,KEL
ENSDARG00000038069,mgat3a,ENSG00000128268,MGAT3
ENSDARG00000074548,zbtb17,ENSG00000116809,ZBTB17
ENSDARG00000055431,BX248515.1,,
ENSDARG00000062872,mrs2,ENSG00000124532,MRS2
ENSDARG00000007751,lmnl3,,
ENSDARG00000028889,ndufb10,ENSG00000140990,NDUFB10
ENSDARG00000100771,si:ch211-160d14.15,,
ENSDARG00000094243,shda,ENSG00000105251,SHD
ENSDARG00000095883,BX001026.1,,
ENSDARG00000078749,b4galnt3a,ENSG00000139044,B4GALNT3
ENSDARG00000075389,si:ch211-281g13.4,,
ENSDARG00000089187,wfdc2,,
ENSDARG00000037030,casz1,ENSG00000130940,CASZ1
ENSDARG00000052851,golph3,ENSG00000113384,GOLPH3
ENSDARG00000093738,pth1a,,
ENSDARG00000056929,kdm6bb,ENSG00000132510,KDM6B
ENSDARG00000092082,BX649639.1,,
ENSDARG00000060927,si:ch211-136a13.1,,
ENSDARG00000039022,stk25b,ENSG00000115694,STK25
ENSDARG00000058090,cfap57,ENSG00000243710,CFAP57
ENSDARG00000014053,olfm1b,ENSG00000130558,OLFM1
ENSDARG00000095508,BX649622.1,,
ENSDARG00000077291,rps2,ENSG00000140988,RPS2
ENSDARG00000039964,fgfbp2a,ENSG00000137441,FGFBP2
ENSDARG00000013475,cct4,ENSG00000115484,CCT4
ENSDARG00000005355,larp6,ENSG00000166173,LARP6
ENSDARG00000011188,acvr2aa,,
ENSDARG00000079366,ppp1r9ba,ENSG00000108819,PPP1R9B
ENSDARG00000007245,rundc3aa,ENSG00000108309,RUNDC3A
ENSDARG00000017199,elp2,ENSG00000134759,ELP2
ENSDARG00000092233,vtg1,,
ENSDARG00000040698,plekha8,ENSG00000106086,PLEKHA8
ENSDARG00000097055,si:ch211-284f22.3,ENSG00000176428,VPS37D
ENSDARG00000090071,rxfp1,ENSG00000171509,RXFP1
ENSDARG00000078970,il7r,ENSG00000168685,IL7R
ENSDARG00000102872,FP236157.3,,
ENSDARG00000061223,ogfrl1,ENSG00000119900,OGFRL1
ENSDARG00000037998,flot1b,ENSG00000137312,FLOT1
ENSDARG00000098067,AL929457.2,,
ENSDARG00000063144,shisa7b,ENSG00000187902,SHISA7
ENSDARG00000040362,ehd2b,ENSG00000024422,EHD2
ENSDARG00000102085,CT573793.2,,
ENSDARG00000052073,blcap,ENSG00000166619,BLCAP
ENSDARG00000078644,theg,ENSG00000105549,THEG
ENSDARG00000095224,camkmt,ENSG00000143919,CAMKMT
ENSDARG00000028027,trim63a,ENSG00000158022,TRIM63
ENSDARG00000042892,paip1,ENSG00000172239,PAIP1
ENSDARG00000099758,igf2bp2b,ENSG00000073792,IGF2BP2
ENSDARG00000019791,prmt3,ENSG00000185238,PRMT3
ENSDARG00000039929,ckmt2b,ENSG00000131730,CKMT2
ENSDARG00000044512,ca4c,ENSG00000167434,CA4
ENSDARG00000101826,zwi,,
ENSDARG00000096760,GAL (1 of many),ENSG00000069482,GAL
ENSDARG00000039093,got1,ENSG00000120053,GOT1
ENSDARG00000094996,sult1st9,,
ENSDARG00000078868,tmem74b,ENSG00000125895,TMEM74B
ENSDARG00000079985,nrip2,ENSG00000053702,NRIP2
ENSDARG00000079873,SLC29A4 (1 of many),ENSG00000164638,SLC29A4
ENSDARG00000006609,map2k2a,ENSG00000230626,AC011005.1
ENSDARG00000006609,map2k2a,ENSG00000126934,MAP2K2
ENSDARG00000026068,trappc5,ENSG00000181029,TRAPPC5
ENSDARG00000028159,tead1a,ENSG00000187079,TEAD1
ENSDARG00000101378,nadsyn1,ENSG00000172890,NADSYN1
ENSDARG00000033320,sar1ab,ENSG00000079332,SAR1A
ENSDARG00000052158,il23r,,
ENSDARG00000036175,pcdh1b,ENSG00000156453,PCDH1
ENSDARG00000034650,fabp7b,ENSG00000164434,FABP7
ENSDARG00000008263,mfsd4ab,ENSG00000174514,MFSD4A
ENSDARG00000078070,si:dkey-126h10.1,,
ENSDARG00000030588,slc10a1,ENSG00000100652,SLC10A1
ENSDARG00000054025,hoxb8b,ENSG00000175879,HOXD8
ENSDARG00000041560,si:dkey-102f14.5,ENSG00000125149,C16orf70
ENSDARG00000058579,si:ch211-274f20.2,,
ENSDARG00000042259,tgfbr1b,ENSG00000106799,TGFBR1
ENSDARG00000005230,ssr2,ENSG00000163479,SSR2
ENSDARG00000058179,ackr3b,ENSG00000144476,ACKR3
ENSDARG00000077906,rnf165a,ENSG00000141622,RNF165
ENSDARG00000036171,rnasel3,,
ENSDARG00000033361,asl,ENSG00000249319,AC068533.4
ENSDARG00000033361,asl,ENSG00000126522,ASL
ENSDARG00000101866,asic1b,,
ENSDARG00000074526,zbtb16b,,
ENSDARG00000087939,CR933559.1,,
ENSDARG00000097706,birc6-as2,,
ENSDARG00000056920,tmem88a,ENSG00000167874,TMEM88
ENSDARG00000090949,dlg5b.1,,
ENSDARG00000096750,BX001014.2,,
ENSDARG00000053110,pkib,ENSG00000135549,PKIB
ENSDARG00000079973,pus10,ENSG00000162927,PUS10
ENSDARG00000006399,ywhae1,ENSG00000108953,YWHAE
ENSDARG00000099779,si:ch211-11n16.2,,
ENSDARG00000032340,serhl,ENSG00000183569,SERHL2
ENSDARG00000018146,gpx1a,ENSG00000233276,GPX1
ENSDARG00000096654,si:dkey-119m7.8,,
ENSDARG00000058960,otol1b,ENSG00000182447,OTOL1
ENSDARG00000105243,ogt.1,ENSG00000147162,OGT
ENSDARG00000079355,flrt2,ENSG00000185070,FLRT2
ENSDARG00000086685,trim63b,ENSG00000158022,TRIM63
ENSDARG00000045904,nr2e3,ENSG00000278570,NR2E3
ENSDARG00000095894,BX511250.1,,
ENSDARG00000080010,adh5,ENSG00000197894,ADH5
ENSDARG00000087745,lrrc38b,ENSG00000162494,LRRC38
ENSDARG00000088817,wdr59,ENSG00000103091,WDR59
ENSDARG00000024846,cops8,ENSG00000198612,COPS8
ENSDARG00000003153,nudt21,ENSG00000167005,NUDT21
ENSDARG00000024561,nolc1,ENSG00000166197,NOLC1
ENSDARG00000078752,rubcn,ENSG00000145016,RUBCN
ENSDARG00000075002,CR394546.1,,
ENSDARG00000029474,camk1b,ENSG00000134072,CAMK1
ENSDARG00000010316,qars,ENSG00000172053,QARS
ENSDARG00000033126,prkrip1,ENSG00000128563,PRKRIP1
ENSDARG00000041974,brk1,,
ENSDARG00000009612,chia.3,ENSG00000085465,OVGP1
ENSDARG00000070407,fam206a,ENSG00000119328,FAM206A
ENSDARG00000006924,fbxo38,ENSG00000145868,FBXO38
ENSDARG00000038695,elavl1,ENSG00000066044,ELAVL1
ENSDARG00000022652,psmf1,ENSG00000125818,PSMF1
ENSDARG00000044029,efnb3a,ENSG00000108947,EFNB3
ENSDARG00000052910,wnt8a,ENSG00000061492,WNT8A
ENSDARG00000105209,si:ch73-103b11.2,ENSG00000133030,MPRIP
ENSDARG00000105193,BX927404.1,,
ENSDARG00000073810,thbs2b,ENSG00000186340,THBS2
ENSDARG00000070794,greb1,ENSG00000196208,GREB1
ENSDARG00000104089,p3h4,ENSG00000141696,P3H4
ENSDARG00000039535,dapp1,ENSG00000070190,DAPP1
ENSDARG00000107665,si:dkey-201i2.2,,
ENSDARG00000013856,amy2a,ENSG00000237763,AMY1A
ENSDARG00000013856,amy2a,ENSG00000240038,AMY2B
ENSDARG00000013856,amy2a,ENSG00000243480,AMY2A
ENSDARG00000013856,amy2a,ENSG00000174876,AMY1B
ENSDARG00000013856,amy2a,ENSG00000187733,AMY1C
ENSDARG00000099158,CR450748.1,,
ENSDARG00000076801,arap3,ENSG00000120318,ARAP3
ENSDARG00000100830,si:ch211-127b16.6,,
ENSDARG00000075129,mrps11,ENSG00000181991,MRPS11
ENSDARG00000032013,pafah1b1a,ENSG00000007168,PAFAH1B1
ENSDARG00000075780,si:ch211-57m13.5,,
ENSDARG00000075580,lrch2,ENSG00000130224,LRCH2
ENSDARG00000079610,akap9,ENSG00000127914,AKAP9
ENSDARG00000016080,nob1,ENSG00000141101,NOB1
ENSDARG00000097608,CU929312.1,,
ENSDARG00000036043,znf408,ENSG00000175213,ZNF408
ENSDARG00000089983,si:ch73-109i22.2,ENSG00000027869,SH2D2A
ENSDARG00000105311,BX927327.1,,
ENSDARG00000039435,rgs17,ENSG00000091844,RGS17
ENSDARG00000018174,gnai2a,ENSG00000114353,GNAI2
ENSDARG00000078582,myo16,ENSG00000041515,MYO16
ENSDARG00000045589,kcnj8,ENSG00000121361,KCNJ8
ENSDARG00000073721,smarcad1b,ENSG00000163104,SMARCAD1
ENSDARG00000058543,lama5,ENSG00000130702,LAMA5
ENSDARG00000044781,bace2,ENSG00000182240,BACE2
ENSDARG00000075562,si:ch211-119o8.4,,
ENSDARG00000003068,gorasp1a,ENSG00000114745,GORASP1
ENSDARG00000096161,BX469918.1,,
ENSDARG00000042027,prrx1b,ENSG00000116132,PRRX1
ENSDARG00000092176,BX321875.2,,
ENSDARG00000096317,CU571254.1,,
ENSDARG00000077609,elfn2a,ENSG00000166897,ELFN2
ENSDARG00000097063,sparcl2,,
ENSDARG00000096193,CR381664.2,,
ENSDARG00000092875,BX537288.1,,
ENSDARG00000086573,omga,ENSG00000126861,OMG
ENSDARG00000104881,v2ra1,,
ENSDARG00000095735,si:ch211-271e10.1,,
